נבדק ואושר,סוג נכס,מהות עסקה,מקור,"ת""ח",חלקה,גוש,תאריך עסקה,עיר,רחוב,מספר,כניסה,דירה,מחיר מוצהר,מחיר מוערך,שטח ברוטו,שטח נטו,מגרש,חדרים,מחיר למר,מחיר לחדר,גלריה,מרפסת,קומה,קומות,דירות בבנין,מעלית,חניה,מחסן,גג,חצר,שנת בניה,זכויות בניה,אחוזי בניה,תפקוד הבנין,מהות הזכות,תפקוד היחידה  ,שומה חלקים,,
לא,דירת מגורים,דירה בבית קומות,רשות,-1,6,6971,27/11/2013,תל אביב -יפו,חכמי אתונה,1,,,600001,600001,40,,,2,15000,300000.5,,,0,2,,,,,,,1950,,,מגורים,בעלות,דירה בבית קומות,1,,41
לא,דירת מגורים,דירה בבית קומות,רשות,0,4,6971,27/11/2013,תל אביב -יפו,חכמי אתונה,22,,,1000000,1000000,70,,,3,14286,333333.33,,,1,1,,,,,,,1970,,,מגורים,בעלות,דירה בבית קומות,1,,94
לא,דירת מגורים,דירה בבית קומות,רשות,0,6,6971,27/11/2013,תל אביב -יפו,חכמי אתונה,1,,,600001,600001,50,,,2,12000,300000.5,,,2,2,,,,,,,1950,,,מגורים,בעלות,דירה בבית קומות,1,,39
לא,דירת מגורים,דירה בבית קומות,רשות,-2,6,6971,27/11/2013,תל אביב -יפו,חכמי אתונה,1,,,600001,600001,50,,,2.5,12000,240000.4,,,0,2,,,,,,,1950,,,מגורים,בעלות,דירה בבית קומות,1,,44
לא,דירת מגורים,דירה בבית קומות,רשות,5,9,7428,27/11/2013,תל אביב -יפו,שריד,6,,0,1400000,1400000,100,100,0,3,14000,466666.67,0,,2,4,0,,0,0,0,0,2013,,,מגורים,בעלות,דירה בבית קומות,1,,1
לא,דירת מגורים,דירה בבית קומות,רשות,0,26,6884,27/11/2013,תל אביב -יפו,אשכול לוי,57,,,2750001,2750001,115,,,5,23913,550000.2,,,1,10,,,,,,,2013,,,מגורים,בעלות,דירה בבית קומות,1,,18
לא,דירת מגורים,דירה בבית קומות,רשות,0,42,6110,26/11/2013,תל אביב -יפו,דרך בגין,144,,,4788355,4788355,,145,,5,33023,957671,,,40,50,,,,,,,2013,,,מגורים,בעלות,דירה בבית קומות,1,,13
לא,דירת מגורים,דירה בבית קומות,רשות,0,98,6993,26/11/2013,תל אביב -יפו,"שז""ר זלמן",26,,,999999,999999,80,,,3,12500,333333,,,6,10,,,,,,,1997,,,מגורים,בעלות,דירה בבית קומות,1,,2
לא,דירת מגורים,דירה בבית קומות,רשות,39,415,6107,26/11/2013,תל אביב -יפו,בבלי,9,,,3049998,3049998,79,,,4,38608,762499.5,,,10,11,,,,,,,1960,,,מגורים,בעלות,דירה בבית קומות,1,,2
לא,דירת מגורים,דירה בבית קומות,רשות,0,46,7099,26/11/2013,תל אביב -יפו,שפרינצק,13,,,1900000,1900000,63,,,2,30159,950000,,,2,4,,,,,,,1966,,,מגורים,בעלות,דירה בבית קומות,1,,4
לא,דירת מגורים,דירה בבית קומות,רשות,6,119,7024,26/11/2013,תל אביב -יפו,ארליך,39,,,1375001,1375001,50,,,4,27500,343750.25,,,2,2,,,,,,,1970,,,מגורים,בעלות,דירה בבית קומות,1,,2
לא,דירת מגורים,דירה בבית קומות,רשות,0,80,7051,26/11/2013,תל אביב -יפו,אליפלט,6,,,680000,680000,29,,,1.5,23448,453333.33,,,2,3,,,,,,,1948,,,מגורים,בעלות,דירה בבית קומות,1,,3
לא,דירת מגורים,דירה בבית קומות,רשות,24,307,6649,26/11/2013,תל אביב -יפו,טאגור,13,,,2150001,2150001,77,,,3,27922,716667,,,2,3,,,,,,,1950,,,מגורים,בעלות,דירה בבית קומות,1,,1
לא,דירת מגורים,דירה בבית קומות,רשות,2,67,6904,26/11/2013,תל אביב -יפו,שד בן ציון,8,,0,1250000,1250000,31,0,0,1,40323,1250000,0,,0,4,0,,0,0,0,0,1947,,,מגורים,בעלות,דירה בבית קומות,1,,1
לא,דירת מגורים,דירה בבית קומות,רשות,7,4,7083,25/11/2013,תל אביב -יפו,אילת,38,,,500000,500000,100,100,,4,5000,125000,,,2,4,,,,,,,1970,,,מגורים,בעלות,דירה בבית קומות,0.33,,2
לא,דירת מגורים,דירה בבית קומות,רשות,0,95,7016,25/11/2013,תל אביב -יפו,אילת,30,,,1550000,1550000,,75,,3,20667,516666.67,,,12,14,,,,,,,2013,,,מגורים,בעלות,דירה בבית קומות,0.5,,28
לא,דירת מגורים,דירה בבית קומות,רשות,0,170,7016,25/11/2013,תל אביב -יפו,אליפלט,1,,,1647239,1647239,109,,,3,15112,549079.67,,,8,14,,,,,,,2012,,,מגורים,בעלות,דירה בבית קומות,1,,4
לא,דירת מגורים,קוטג' טורי,רשות,0,657,6637,25/11/2013,תל אביב -יפו,אשכנזי,45,,,5900000,5900000,260,,,7,22692,842857.14,,,0,3,,,,,,,1999,,,מגורים,בעלות,קוטג' חד-משפחתי,1,,1
לא,דירת מגורים,דירה בבית קומות,רשות,14,224,7000,25/11/2013,תל אביב -יפו,אפלטון,6,,,885000,885000,58,58,,3,15259,295000,,,3,4,16,,,,,,1972,,,מגורים,בעלות,דירה בבית קומות,1,,1
לא,דירת מגורים,דירה בבית קומות,רשות,7,287,7068,25/11/2013,תל אביב -יפו,דרך ההגנה,35,,,650002,650002,26,26,,1,25000,650002,,,1,3,,,,,,,1935,,,מגורים,בעלות,דירה בבית קומות,1,,3
לא,דירת מגורים,דירה בבית קומות,רשות,18,42,6110,25/11/2013,תל אביב -יפו,דרך בגין,144,,,2696375,2696375,,76,,3,35479,898791.67,,,16,50,,,,,,,2013,,,מגורים,בעלות,דירה בבית קומות,1,,1
לא,דירת מגורים,דירה בבית קומות,רשות,0,79,7090,25/11/2013,תל אביב -יפו,סנש חנה,4,,,1000000,1000000,55,55,,2,18182,500000,,,3,3,18,,,,,,1946,,,מגורים,בעלות,דירה בבית קומות,1,,3
לא,דירת מגורים,דירה בבית קומות,רשות,11,82,6961,24/11/2013,תל אביב -יפו,שד נורדאו,21,,,2300000,2300000,54,,,3,42593,766666.67,,,2,4,,,,,,,1970,,,מגורים,בעלות,דירה בבית קומות,1,,2
לא,דירת מגורים,דירה בבית קומות,רשות,11,54,6941,24/11/2013,תל אביב -יפו,נחמני,47,,,2050000,2050000,58,,,2.5,35345,820000,,,3,3,,,,,,,1960,,,מגורים,בעלות,דירה בבית קומות,1,,1
לא,דירת מגורים,דירה בבית קומות,רשות,0,170,7016,24/11/2013,תל אביב -יפו,אליפלט,26,,,1623000,1623000,55,,,2,29509,811500,,,5,14,,,,,,,2013,,,מגורים,בעלות,דירה בבית קומות,1,,3
לא,דירת מגורים,דירה בבית קומות,רשות,36,175,6335,24/11/2013,תל אביב -יפו,אשכול לוי,1,,0,1984496,1984496,0,80,0,4,24806,496124,0,,3,9,0,,0,0,0,0,2013,,,מגורים,בעלות,דירה בבית קומות,1,,1
לא,דירת מגורים,דירה בבית קומות,רשות,10,461,6212,24/11/2013,תל אביב -יפו,שמעון התרסי,43,,0,2290000,2290000,59,59,0,3,38814,763333.33,0,,2,3,12,,0,0,0,0,1960,,,מגורים,בעלות,דירה בבית קומות,1,,1
לא,דירת מגורים,דירה בבית קומות,רשות,0,734,6624,22/11/2013,תל אביב -יפו,שמוליק סגל,11,1,,5200002,5200002,247,,,7,21053,742857.43,,,1,1,,,,,,,2013,,,מגורים,בעלות,קוטג' דו-משפחתי,0.5,,2
לא,דירת מגורים,דירה בבית קומות,רשות,10,173,6962,22/11/2013,תל אביב -יפו,נחשון,8,,,1445000,1445000,49,,,1.5,29490,963333.33,,,2,3,,,,,,,1965,,,מגורים,בעלות,דירה בבית קומות,1,,3
לא,דירת מגורים,דירה בבית קומות,רשות,3,57,7078,21/11/2013,תל אביב -יפו,נתן החכם,15,,,2270002,2270002,48,44,,2.5,51591,908000.8,,,0,4,,,,,,,1940,,,מגורים,בעלות,דירה בבית קומות,1,,2
לא,דירת מגורים,דירה בבית קומות,רשות,0,12,7425,21/11/2013,תל אביב -יפו,מזרחי,22,,,1600001,1600001,,50,,3,32000,533333.67,,,1,3,,,,,,,2014,,,מגורים,בעלות,דירה בבית קומות,1,,5
לא,דירת מגורים,דירה בבית קומות,רשות,9,1,9010,21/11/2013,תל אביב -יפו,מד אנדרומדה,1,,,6399999,6399999,189,,,4,33862,1599999.75,,,1,3,,,,,,,2000,,,מגורים,בעלות,דירה בבית קומות,1,,1
לא,דירת מגורים,דירה בבית קומות,רשות,7,528,6107,21/11/2013,תל אביב -יפו,בבלי,17,,,1600001,1600001,41,,,2,39024,800000.5,,,2,6,,,,,,,1971,,,מגורים,בעלות,דירה בבית קומות,1,,2
לא,דירת מגורים,דירה בבית קומות,רשות,6,641,6106,21/11/2013,תל אביב -יפו,דרך נמיר מרדכי,130,,,2100000,2100000,76,,,4,27632,525000,,,2,6,,,,,,,1972,,,מגורים,בעלות,דירה בבית קומות,1,,2
לא,דירת מגורים,דירה בבית קומות,רשות,0,42,6110,21/11/2013,תל אביב -יפו,דרך בגין,144,,,2562014,2562014,,65,,3,39416,854004.67,,,24,50,,,,,,,2013,,,מגורים,בעלות,דירה בבית קומות,1,,11
לא,דירת מגורים,דירה בבית קומות,רשות,14,150,6958,21/11/2013,תל אביב -יפו,אגריפס,6,,,5999999,5999999,85,,,5,70588,1199999.8,,,3,3,,,1,,75,,1970,,,מגורים,בעלות,דירה בבית קומות,1,,1
לא,דירת מגורים,דירה בבית קומות,רשות,2,42,6963,21/11/2013,תל אביב -יפו,זכריה,32,,,1964999,1964999,56,,,3,35089,654999.67,,,1,3,,,,,,,1950,,,מגורים,בעלות,דירה בבית קומות,1,,2
לא,דירת מגורים,דירה בבית קומות,רשות,4,302,6624,21/11/2013,תל אביב -יפו,טולקובסקי,10,,,2350001,2350001,99,,,4,23737,587500.25,,,1,2,,,,,,,1970,,,מגורים,בעלות,דירה בבית קומות,1,,3
לא,דירת מגורים,דירה בבית קומות,רשות,721,9,7446,21/11/2013,תל אביב -יפו,הרכבת,14,,,3287903,3287903,,74,,3,44431,1095967.67,,,5,7,,,,,,,2013,,,מגורים,בעלות,דירה בבית קומות,1,,26
לא,דירת מגורים,דירה בבית קומות,רשות,722,9,7446,21/11/2013,תל אביב -יפו,הרכבת,14,,,3443237,3443237,,85,,4,40509,860809.25,,,5,7,,,,,,,2013,,,מגורים,בעלות,דירה בבית קומות,1,,1
לא,דירת מגורים,דירה בבית קומות,רשות,9,1,9010,21/11/2013,תל אביב -יפו,שערי ניקנור,52,,0,6399999,6399999,189,0,0,4,33862,1599999.75,0,,1,3,0,,0,0,0,0,2000,,,מגורים,בעלות,דירה בבית קומות,1,,1
לא,דירת מגורים,דירה בבית קומות,רשות,203,730,6108,20/11/2013,תל אביב -יפו,אלוני ניסים,6,,,4380000,4380000,132,,,5,33182,876000,,,32,46,,,,,,,2010,,,מגורים,בעלות,דירה בבית קומות,1,,1
לא,דירת מגורים,דירה בבית קומות,רשות,308,4,6971,20/11/2013,תל אביב -יפו,חכמי אתונה,22,,,610000,610000,36,36,,2,16944,305000,,,1,4,,,,,,,1990,,,מגורים,בעלות,דירה בבית קומות,1,,95
לא,דירת מגורים,דירה בבית קומות,רשות,10,496,6212,20/11/2013,תל אביב -יפו,שלומציון המלכה,13,,,1750000,1750000,44,44,,2.5,39773,700000,,,3,3,11,,,,,,1957,,,מגורים,בעלות,דירה בבית קומות,1,,1
לא,דירת מגורים,דירה בבית קומות,רשות,38,31,7023,20/11/2013,תל אביב -יפו,אנגלו מיכאל,21,,,2313630,2313630,,84,,3,27543,771210,,,5,5,,,,,,,2013,,,מגורים,בעלות,דירה בבית קומות,1,,1
לא,דירת מגורים,דירה בבית קומות,רשות,5,8,6963,20/11/2013,תל אביב -יפו,זכריה,13,,,2505000,2505000,65,,,3,38538,835000,,,1,4,,,,,,,1970,,,מגורים,בעלות,דירה בבית קומות,1,,3
לא,דירת מגורים,דירה בבית קומות,רשות,1,22,9005,19/11/2013,תל אביב -יפו,הצדף,7,,,3100000,3100000,120,120,,5,25833,620000,,,0,2,,,,,,,1999,,,מגורים,בעלות,דירה בבית קומות,1,,1
לא,דירת מגורים,דירה בבית קומות,רשות,19,185,7000,19/11/2013,תל אביב -יפו,רח 3824,4,,,900001,900001,92,,,3,9783,300000.33,,,2,4,,,,,,,1970,,,מגורים,בעלות,דירה בבית קומות,0.2,,1
לא,דירת מגורים,דירה בבית קומות,רשות,7,512,6111,19/11/2013,תל אביב -יפו,צייטלין,9,,,1100000,1100000,75,75,,3,14667,366666.67,,,2,4,12,,,,,,1954,,,מגורים,בעלות,דירה בבית קומות,1,,1
לא,דירת מגורים,דירה בבית קומות,רשות,4,34,7018,19/11/2013,תל אביב -יפו,יהודה מרגוזה,36,,,1999999,1999999,71,,,3,28169,666666.33,,,2,4,,,,,,,2013,,,מגורים,בעלות,דירה בבית קומות,1,,2
לא,דירת מגורים,דירה בבית קומות,רשות,13,13,7098,19/11/2013,תל אביב -יפו,לה גארדיה,24,,,1100000,1100000,63,63,,2,17460,550000,,,1,4,,,,,,,1970,,,מגורים,בעלות,דירה בבית קומות,1,,1
לא,דירת מגורים,דירה בבית קומות,רשות,0,730,6108,19/11/2013,תל אביב -יפו,אלוני ניסים,6,,,10600001,10600001,332,,,7,31928,1514285.86,,,16,44,,,,,,,2012,,,מגורים,בעלות,דירה בבית קומות,1,,43
לא,דירת מגורים,דירה בבית קומות,רשות,3,61,6958,19/11/2013,תל אביב -יפו,אוסישקין,52,,,1000001,1000001,63,54,,2.5,18519,400000.4,,,1,4,,,,,,,1951,,,מגורים,בעלות,דירה בבית קומות,1,,3
לא,דירת מגורים,דירה בבית קומות,רשות,6,72,6952,19/11/2013,תל אביב -יפו,מאנה,11,,,2150001,2150001,60,,,2.5,35833,860000.4,,,2,4,,,,,,,1960,,,מגורים,חכירה ממינהל 49 שנים,דירה בבית קומות,1,,1
לא,דירת מגורים,דירה בבית קומות,רשות,0,47,7109,18/11/2013,תל אביב -יפו,קארו יוסף,27,,,1870000,1870000,65,65,,3,28769,623333.33,,,5,7,48,,,,,,2013,,,מגורים,בעלות,דירה בבית קומות,1,,10
לא,דירת מגורים,דירה בבית קומות,רשות,2,905,6623,18/11/2013,תל אביב -יפו,שינדלר אוסקר,40,,,2200000,2200000,102,102,,4,21569,550000,,,1,4,,,,,,,2000,,,מגורים,בעלות,דירה בבית קומות,1,,1
לא,דירת מגורים,דירה בבית קומות,רשות,9,2,6909,18/11/2013,תל אביב -יפו,טרומפלדור,4,,,4630536,4630536,,74,,3,62575,1543512,,,4,16,,,,,,,2013,,,מגורים,בעלות,דירה בבית קומות,1,,1
לא,דירת מגורים,דירה בבית קומות,רשות,10,2,6909,18/11/2013,תל אביב -יפו,טרומפלדור,4,,,4834075,4834075,,77,,3,62780,1611358.33,,,4,16,,,,,,,2013,,,מגורים,בעלות,דירה בבית קומות,1,,1
לא,דירת מגורים,דירה בבית קומות,רשות,0,215,7000,17/11/2013,תל אביב -יפו,אפלטון,14,,,830000,830000,50,50,,2.5,16600,332000,,,4,4,,,,,,,1970,,,מגורים,בעלות,דירה בבית קומות,1,,13
לא,דירת מגורים,דירה בבית קומות,רשות,0,19,7080,17/11/2013,תל אביב -יפו,דרור,6,,,1925000,1925000,75,75,,3,25667,641666.67,,,2,5,,,1,,,,2008,,,מגורים,בעלות,דירה בבית קומות,1,,18
לא,דירת מגורים,דירה בבית קומות,רשות,21,34,7072,17/11/2013,תל אביב -יפו,אלעזר בן צדוק,4,,,1420000,1420000,47,47,,2,30213,710000,,,4,4,21,,,,,,1957,,,מגורים,בעלות,דירה בבית קומות,1,,4
לא,דירת מגורים,דירה בבית קומות,רשות,2,21,7046,17/11/2013,תל אביב -יפו,אנדרוס,2,,,790000,790000,32,,,1.5,24688,526666.67,,,1,3,,,,,,,1970,,,מגורים,בעלות,דירה בבית קומות,1,,3
לא,דירת מגורים,דירה בבית קומות,רשות,15,25,7016,17/11/2013,תל אביב -יפו,נחמה,15,,,5100000,5100000,150,,,4,34000,1275000,,,1,4,,,,,,,1960,,,מגורים,בעלות,דירה בבית קומות,1,,3
לא,דירת מגורים,דירה בבית קומות,רשות,4,152,6958,17/11/2013,תל אביב -יפו,שמעון התרסי,12,,,2200000,2200000,66,,,3,33333,733333.33,,,2,4,,,,,,,1960,,,מגורים,בעלות,דירה בבית קומות,1,,1
לא,דירת מגורים,דירה בבית קומות,רשות,55,718,6108,17/11/2013,תל אביב -יפו,אלוני ניסים,21,,,3600000,3600000,111,,,3.5,32432,1028571.43,,,13,37,,,,,,,2007,,,מגורים,בעלות,דירה בבית קומות,1,,3
לא,דירת מגורים,דירה בבית קומות,רשות,12,303,6649,17/11/2013,תל אביב -יפו,ברגסון,13,,,1600000,1600000,50,50,,2.5,32000,640000,,,3,4,,,,,,,1999,,,מגורים,בעלות,דירה בבית קומות,1,,1
לא,דירת מגורים,דירה בבית קומות,רשות,3,126,6217,17/11/2013,תל אביב -יפו,שטרוק,5,,,3050000,3050000,70,70,,3,43571,1016666.67,,,1,3,9,,,,,,1950,,,מגורים,בעלות,דירה בבית קומות,1,,2
לא,דירת מגורים,דירה בבית קומות,רשות,14,123,6941,15/11/2013,תל אביב -יפו,מזאה,70,,,1550000,1550000,45,44,,2,35227,775000,,,3,3,,,,,,,1950,,,מגורים,בעלות,דירה בבית קומות,1,,1
לא,דירת מגורים,דירה בבית קומות,רשות,346,4,6971,14/11/2013,תל אביב -יפו,חכמי אתונה,22,,,800000,800000,55,55,,2.5,14545,320000,,,3,24,,,,,,,1970,,,מגורים,בעלות,דירה בבית קומות,1,,99
לא,דירת מגורים,דירה בבית קומות,רשות,0,213,6972,14/11/2013,תל אביב -יפו,סמ עובד,19,,,750000,750000,140,140,,4,5357,187500,,,1,1,,,,,,,1940,,,מגורים,בעלות,דירה בבית קומות,0.5,,2
לא,דירת מגורים,דירה בבית קומות,רשות,8,153,7109,14/11/2013,תל אביב -יפו,שד יהודית,32,,,1799999,1799999,68,,,3,26471,599999.67,,,2,3,,,,,,,1975,,,מגורים,בעלות,דירה בבית קומות,1,,1
לא,דירת מגורים,דירה בבית קומות,רשות,25,103,7051,14/11/2013,תל אביב -יפו,פלורנטין,2,,,896001,896001,40,40,,1.5,22400,597334,,,3,8,64,,,,,,2013,,,מגורים,בעלות,דירה בבית קומות,0.64,,2
לא,דירת מגורים,דירה בבית קומות,רשות,0,118,7024,14/11/2013,תל אביב -יפו,שד ירושלים,96,,,1360000,1360000,,74,,3,18378,453333.33,,,2,4,,,,,,,2013,,,מגורים,בעלות,דירה בבית קומות,1,,1
